sensor_strategy,patch_id,block_id,year,vegetation_type,validation_confidence,validation_status,built_fraction_1000m,crop_context_1000m,n_observations,summer_observations,max_active_season_gap_days,temporal_qc_pass,include_confirmatory,peak_NDVI,summer_NDVI
B_phase2_pooled,C16_07_grass_E1,C16_07,2020,grass,HIGH,MIXED / UNRELIABLE,0.4357161560617962,0.1652264990835297,17,2,70.0,False,False,0.3559421848534792,0.34269780731342153
B_phase2_pooled,C16_07_grass_E1,C16_07,2021,grass,HIGH,MIXED / UNRELIABLE,0.4357161560617962,0.1652264990835297,19,2,44.0,False,False,0.39622121120600096,0.2755133733261031
B_phase2_pooled,C16_07_grass_E1,C16_07,2022,grass,HIGH,MIXED / UNRELIABLE,0.4357161560617962,0.1652264990835297,20,3,48.0,False,False,0.41996909914203173,0.3516034518126022
B_phase2_pooled,C16_07_grass_E1,C16_07,2023,grass,HIGH,MIXED / UNRELIABLE,0.4357161560617962,0.1652264990835297,24,4,33.0,True,False,0.38239625408390204,0.2635935759274938
B_phase2_pooled,C16_07_grass_E1,C16_07,2024,grass,HIGH,MIXED / UNRELIABLE,0.4357161560617962,0.1652264990835297,16,4,55.0,False,False,0.39027733504475876,0.29625869321972476
B_phase2_pooled,C16_07_grass_E1,C16_07,2025,grass,HIGH,MIXED / UNRELIABLE,0.4357161560617962,0.1652264990835297,24,3,40.0,True,False,0.4025447796693328,0.366547663575078
B_phase2_pooled,C17_17_tree_E1,C17_17,2017,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0034040324692327,0.4074365017020162,21,4,35.0,True,False,0.7282850779510023,0.7321553945185362
B_phase2_pooled,C17_17_tree_E1,C17_17,2018,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0034040324692327,0.4074365017020162,30,7,30.0,True,False,0.762921216222416,0.6993260756868844
B_phase2_pooled,C17_17_tree_E1,C17_17,2019,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0034040324692327,0.4074365017020162,29,6,31.0,True,False,0.7753129096908327,0.7327838713180572
B_phase2_pooled,C17_17_tree_E1,C17_17,2020,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0034040324692327,0.4074365017020162,30,4,33.0,True,False,0.8771295965177401,0.8469281209539322
B_phase2_pooled,C17_17_tree_E1,C17_17,2021,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0034040324692327,0.4074365017020162,30,6,25.0,True,False,0.8150520318375722,0.8086574871584664
B_phase2_pooled,C17_17_tree_E1,C17_17,2022,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0034040324692327,0.4074365017020162,26,4,55.0,False,False,0.8719286311031754,0.8523743426966343
B_phase2_pooled,C17_17_tree_E1,C17_17,2023,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0034040324692327,0.4074365017020162,25,4,43.0,True,False,0.8557289213698128,0.8265137616739335
B_phase2_pooled,C17_17_tree_E1,C17_17,2024,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0034040324692327,0.4074365017020162,31,6,36.0,True,False,0.8573281452658884,0.8211738102579915
B_phase2_pooled,C17_17_tree_E1,C17_17,2025,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0034040324692327,0.4074365017020162,34,5,24.0,True,False,0.846715242562391,0.8282582216808769
B_phase2_pooled,C17_17_grass_E1,C17_17,2017,grass,HIGH,MIXED / UNRELIABLE,0.0112594920136161,0.6208431526577638,24,5,27.0,True,False,0.620640307661519,0.5624093883969536
B_phase2_pooled,C17_17_grass_E1,C17_17,2018,grass,HIGH,MIXED / UNRELIABLE,0.0112594920136161,0.6208431526577638,28,6,30.0,True,False,0.6426162619682764,0.5400532200804904
B_phase2_pooled,C17_17_grass_E1,C17_17,2019,grass,HIGH,MIXED / UNRELIABLE,0.0112594920136161,0.6208431526577638,32,7,31.0,True,False,0.725744947412125,0.6866431216559659
B_phase2_pooled,C17_17_grass_E1,C17_17,2020,grass,HIGH,MIXED / UNRELIABLE,0.0112594920136161,0.6208431526577638,31,5,33.0,True,False,0.7616454930429523,0.7407407407407407
B_phase2_pooled,C17_17_grass_E1,C17_17,2021,grass,HIGH,MIXED / UNRELIABLE,0.0112594920136161,0.6208431526577638,29,5,35.0,True,False,0.8109823677581863,0.6813690045794167
B_phase2_pooled,C17_17_grass_E1,C17_17,2022,grass,HIGH,MIXED / UNRELIABLE,0.0112594920136161,0.6208431526577638,29,5,27.0,True,False,0.7797611595910503,0.735185185185185
B_phase2_pooled,C17_17_grass_E1,C17_17,2023,grass,HIGH,MIXED / UNRELIABLE,0.0112594920136161,0.6208431526577638,28,6,32.0,True,False,0.7901558508952867,0.7796913043467268
B_phase2_pooled,C17_17_grass_E1,C17_17,2024,grass,HIGH,MIXED / UNRELIABLE,0.0112594920136161,0.6208431526577638,31,6,35.0,True,False,0.7583982202447163,0.6779718942412898
B_phase2_pooled,C17_17_grass_E1,C17_17,2025,grass,HIGH,MIXED / UNRELIABLE,0.0112594920136161,0.6208431526577638,37,5,20.0,True,False,0.7629842194340176,0.650232558139535
B_phase2_pooled,C20_13_tree_E1,C20_13,2017,tree,MEDIUM,PERSISTENT TREE,0.0562435500515995,0.2905056759545923,23,3,45.0,True,True,0.7613439345822832,0.7616824780478136
B_phase2_pooled,C20_13_tree_E1,C20_13,2018,tree,MEDIUM,PERSISTENT TREE,0.0562435500515995,0.2905056759545923,34,7,30.0,True,True,0.7659275846266422,0.628140703517588
B_phase2_pooled,C20_13_tree_E1,C20_13,2019,tree,MEDIUM,PERSISTENT TREE,0.0562435500515995,0.2905056759545923,28,6,31.0,True,True,0.7400728469642774,0.6259258409638244
B_phase2_pooled,C20_13_tree_E1,C20_13,2020,tree,MEDIUM,PERSISTENT TREE,0.0562435500515995,0.2905056759545923,32,5,45.0,True,True,0.7127788697502937,0.7023474178403756
B_phase2_pooled,C20_13_tree_E1,C20_13,2021,tree,MEDIUM,PERSISTENT TREE,0.0562435500515995,0.2905056759545923,36,5,28.0,True,True,0.712370681413154,0.6418650793650794
B_phase2_pooled,C20_13_tree_E1,C20_13,2022,tree,MEDIUM,PERSISTENT TREE,0.0562435500515995,0.2905056759545923,35,5,24.0,True,True,0.7432494876324977,0.7012454539517723
B_phase2_pooled,C20_13_tree_E1,C20_13,2023,tree,MEDIUM,PERSISTENT TREE,0.0562435500515995,0.2905056759545923,39,9,20.0,True,True,0.7360511100157039,0.6206459242720366
B_phase2_pooled,C20_13_tree_E1,C20_13,2024,tree,MEDIUM,PERSISTENT TREE,0.0562435500515995,0.2905056759545923,32,7,33.0,True,True,0.7304056121916579,0.6445865692096848
B_phase2_pooled,C20_13_tree_E1,C20_13,2025,tree,MEDIUM,PERSISTENT TREE,0.0562435500515995,0.2905056759545923,43,7,20.0,True,True,0.7404625246909793,0.726687012546626
B_phase2_pooled,C20_13_grass_E1,C20_13,2017,grass,MEDIUM,PERSISTENT GRASS,0.000515995872033,0.2683178534571723,26,4,30.0,True,True,0.71876927791835,0.7455591350796672
B_phase2_pooled,C20_13_grass_E1,C20_13,2018,grass,MEDIUM,PERSISTENT GRASS,0.000515995872033,0.2683178534571723,33,7,32.0,True,True,0.7900703958291507,0.7911547911547913
B_phase2_pooled,C20_13_grass_E1,C20_13,2019,grass,MEDIUM,PERSISTENT GRASS,0.000515995872033,0.2683178534571723,28,6,31.0,True,True,0.7583218126075251,0.7616584337384967
B_phase2_pooled,C20_13_grass_E1,C20_13,2020,grass,MEDIUM,PERSISTENT GRASS,0.000515995872033,0.2683178534571723,28,4,62.0,False,False,0.7683890600434694,0.7780606337454044
B_phase2_pooled,C20_13_grass_E1,C20_13,2021,grass,MEDIUM,PERSISTENT GRASS,0.000515995872033,0.2683178534571723,33,5,28.0,True,True,0.7999241956891407,0.8074013494172971
B_phase2_pooled,C20_13_grass_E1,C20_13,2022,grass,MEDIUM,PERSISTENT GRASS,0.000515995872033,0.2683178534571723,31,4,32.0,True,True,0.8189386056191467,0.828192808801238
B_phase2_pooled,C20_13_grass_E1,C20_13,2023,grass,MEDIUM,PERSISTENT GRASS,0.000515995872033,0.2683178534571723,29,6,21.0,True,True,0.798128552027899,0.7755645338937521
B_phase2_pooled,C20_13_grass_E1,C20_13,2024,grass,MEDIUM,PERSISTENT GRASS,0.000515995872033,0.2683178534571723,29,4,40.0,True,True,0.784998191681736,0.7283704890146822
B_phase2_pooled,C20_13_grass_E1,C20_13,2025,grass,MEDIUM,PERSISTENT GRASS,0.000515995872033,0.2683178534571723,30,6,38.0,True,True,0.26700407656867076,0.17717412272241015
B_phase2_pooled,C21_12_tree_E1,C21_12,2017,tree,HIGH,PERSISTENT TREE,0.0389576883384932,0.5841073271413829,26,5,30.0,True,True,0.7643347215540143,0.6278859212313264
B_phase2_pooled,C21_12_tree_E1,C21_12,2018,tree,HIGH,PERSISTENT TREE,0.0389576883384932,0.5841073271413829,34,6,32.0,True,True,0.8187493223628518,0.803768809299731
B_phase2_pooled,C21_12_tree_E1,C21_12,2019,tree,HIGH,PERSISTENT TREE,0.0389576883384932,0.5841073271413829,29,6,31.0,True,True,0.8332495444812407,0.7551803857726296
B_phase2_pooled,C21_12_tree_E1,C21_12,2020,tree,HIGH,PERSISTENT TREE,0.0389576883384932,0.5841073271413829,28,3,62.0,False,False,0.8665129582056758,0.8843252305113161
B_phase2_pooled,C21_12_tree_E1,C21_12,2021,tree,HIGH,PERSISTENT TREE,0.0389576883384932,0.5841073271413829,32,5,28.0,True,True,0.863040345893306,0.8758513329441525
B_phase2_pooled,C21_12_tree_E1,C21_12,2022,tree,HIGH,PERSISTENT TREE,0.0389576883384932,0.5841073271413829,32,5,35.0,True,True,0.9189192508955684,0.875694294687325
B_phase2_pooled,C21_12_tree_E1,C21_12,2023,tree,HIGH,PERSISTENT TREE,0.0389576883384932,0.5841073271413829,31,7,21.0,True,True,0.9120423670274004,0.8388810283308701
B_phase2_pooled,C21_12_tree_E1,C21_12,2024,tree,HIGH,PERSISTENT TREE,0.0389576883384932,0.5841073271413829,26,4,51.0,False,False,0.9022303861013539,0.8037712056064601
B_phase2_pooled,C21_12_tree_E1,C21_12,2025,tree,HIGH,PERSISTENT TREE,0.0389576883384932,0.5841073271413829,38,7,23.0,True,True,0.9288095668817691,0.9005524861878452
B_phase2_pooled,C21_12_grass_E1,C21_12,2017,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0092879256965944,0.5018059855521155,24,4,30.0,True,False,0.7701005851177409,0.7538570841675141
B_phase2_pooled,C21_12_grass_E1,C21_12,2018,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0092879256965944,0.5018059855521155,31,6,52.0,False,False,0.7472479084103919,0.7563146843118407
B_phase2_pooled,C21_12_grass_E1,C21_12,2019,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0092879256965944,0.5018059855521155,30,7,31.0,True,False,0.6694593601563077,0.649706457925636
B_phase2_pooled,C21_12_grass_E1,C21_12,2020,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0092879256965944,0.5018059855521155,29,4,45.0,True,False,0.7161538582018585,0.6860188798103042
B_phase2_pooled,C21_12_grass_E1,C21_12,2021,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0092879256965944,0.5018059855521155,33,5,28.0,True,False,0.748278300753429,0.7604663487016428
B_phase2_pooled,C21_12_grass_E1,C21_12,2022,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0092879256965944,0.5018059855521155,33,6,27.0,True,False,0.7564202328175736,0.70920751181119
B_phase2_pooled,C21_12_grass_E1,C21_12,2023,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0092879256965944,0.5018059855521155,32,7,21.0,True,False,0.732937279018055,0.6838987138950112
B_phase2_pooled,C21_12_grass_E1,C21_12,2024,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0092879256965944,0.5018059855521155,29,4,40.0,True,False,0.7651421215674378,0.7069226047097928
B_phase2_pooled,C21_12_grass_E1,C21_12,2025,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0092879256965944,0.5018059855521155,35,7,25.0,True,False,0.8195426745599248,0.6946908026155869
B_phase2_pooled,C22_10_tree_E1,C22_10,2017,tree,MEDIUM,PERSISTENT TREE,0.0162538699690402,0.5508255933952528,25,3,38.0,True,True,0.7004837522524832,0.6968523002421307
B_phase2_pooled,C22_10_tree_E1,C22_10,2018,tree,MEDIUM,PERSISTENT TREE,0.0162538699690402,0.5508255933952528,29,6,52.0,False,False,0.7461016766272139,0.7486958412430276
B_phase2_pooled,C22_10_tree_E1,C22_10,2019,tree,MEDIUM,PERSISTENT TREE,0.0162538699690402,0.5508255933952528,28,6,31.0,True,True,0.76669799931302,0.7348289857282637
B_phase2_pooled,C22_10_tree_E1,C22_10,2020,tree,MEDIUM,PERSISTENT TREE,0.0162538699690402,0.5508255933952528,29,4,62.0,False,False,0.8182637644046095,0.8183866837387963
B_phase2_pooled,C22_10_tree_E1,C22_10,2021,tree,MEDIUM,PERSISTENT TREE,0.0162538699690402,0.5508255933952528,34,6,23.0,True,True,0.7670562782097123,0.7217297352225329
B_phase2_pooled,C22_10_tree_E1,C22_10,2022,tree,MEDIUM,PERSISTENT TREE,0.0162538699690402,0.5508255933952528,32,5,27.0,True,True,0.8345867763196962,0.8348455220756481
B_phase2_pooled,C22_10_tree_E1,C22_10,2023,tree,MEDIUM,PERSISTENT TREE,0.0162538699690402,0.5508255933952528,29,6,28.0,True,True,0.8391628994357709,0.8075076145953448
B_phase2_pooled,C22_10_tree_E1,C22_10,2024,tree,MEDIUM,PERSISTENT TREE,0.0162538699690402,0.5508255933952528,28,3,55.0,False,False,0.8242869598795417,0.7462121212121213
B_phase2_pooled,C22_10_tree_E1,C22_10,2025,tree,MEDIUM,PERSISTENT TREE,0.0162538699690402,0.5508255933952528,37,7,23.0,True,True,0.845808553732351,0.8363423212192262
B_phase2_pooled,C22_10_grass_E1,C22_10,2017,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0234778121775025,0.4120227038183695,23,3,40.0,True,False,0.7509192910123302,0.615450643776824
B_phase2_pooled,C22_10_grass_E1,C22_10,2018,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0234778121775025,0.4120227038183695,33,6,52.0,False,False,0.8367117307343678,0.748035671517379
B_phase2_pooled,C22_10_grass_E1,C22_10,2019,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0234778121775025,0.4120227038183695,29,6,31.0,True,False,0.7716141954871617,0.6400445967926659
B_phase2_pooled,C22_10_grass_E1,C22_10,2020,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0234778121775025,0.4120227038183695,30,4,45.0,True,False,0.7694102197952023,0.7959342227334133
B_phase2_pooled,C22_10_grass_E1,C22_10,2021,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0234778121775025,0.4120227038183695,35,6,22.0,True,False,0.772205754141238,0.7153866652422669
B_phase2_pooled,C22_10_grass_E1,C22_10,2022,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0234778121775025,0.4120227038183695,30,4,27.0,True,False,0.8526993461069569,0.6945227119495397
B_phase2_pooled,C22_10_grass_E1,C22_10,2023,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0234778121775025,0.4120227038183695,32,7,28.0,True,False,0.8696617193625229,0.7114837143492503
B_phase2_pooled,C22_10_grass_E1,C22_10,2024,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0234778121775025,0.4120227038183695,33,6,30.0,True,False,0.8459790304472107,0.6132983024438206
B_phase2_pooled,C22_10_grass_E1,C22_10,2025,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0234778121775025,0.4120227038183695,38,8,23.0,True,False,0.8747639716857595,0.8605973849874292
B_phase2_pooled,C24_04_tree_E1,C24_04,2017,tree,HIGH,MIXED / UNRELIABLE,0.0069659442724458,0.8341073271413829,23,5,44.0,True,False,0.8112933508855042,0.7700407604751454
B_phase2_pooled,C24_04_tree_E1,C24_04,2018,tree,HIGH,MIXED / UNRELIABLE,0.0069659442724458,0.8341073271413829,30,7,34.0,True,False,0.8475073484222138,0.8270452676790476
B_phase2_pooled,C24_04_tree_E1,C24_04,2019,tree,HIGH,MIXED / UNRELIABLE,0.0069659442724458,0.8341073271413829,25,6,39.0,True,False,0.8234851627632267,0.7815099069487793
B_phase2_pooled,C24_04_tree_E1,C24_04,2020,tree,HIGH,MIXED / UNRELIABLE,0.0069659442724458,0.8341073271413829,23,4,50.0,False,False,0.8027384111850662,0.7962032547803108
B_phase2_pooled,C24_04_tree_E1,C24_04,2021,tree,HIGH,MIXED / UNRELIABLE,0.0069659442724458,0.8341073271413829,24,3,39.0,True,False,0.8120816680649027,0.8247824462414448
B_phase2_pooled,C24_04_tree_E1,C24_04,2022,tree,HIGH,MIXED / UNRELIABLE,0.0069659442724458,0.8341073271413829,28,7,30.0,True,False,0.8517497773663666,0.8102294934454117
B_phase2_pooled,C24_04_tree_E1,C24_04,2023,tree,HIGH,MIXED / UNRELIABLE,0.0069659442724458,0.8341073271413829,33,8,20.0,True,False,0.8278835722012609,0.7982652066918421
B_phase2_pooled,C24_04_tree_E1,C24_04,2024,tree,HIGH,MIXED / UNRELIABLE,0.0069659442724458,0.8341073271413829,22,5,55.0,False,False,0.8228795926968964,0.825475841874085
B_phase2_pooled,C24_04_tree_E1,C24_04,2025,tree,HIGH,MIXED / UNRELIABLE,0.0069659442724458,0.8341073271413829,38,8,32.0,True,False,0.853733887449872,0.823253061592882
B_phase2_pooled,C24_04_grass_E1,C24_04,2017,grass,HIGH,MIXED / UNRELIABLE,0.0167698658410732,0.6710526315789473,18,3,44.0,True,False,0.4919490294104842,0.4820250395185627
B_phase2_pooled,C24_04_grass_E1,C24_04,2018,grass,HIGH,MIXED / UNRELIABLE,0.0167698658410732,0.6710526315789473,22,3,55.0,False,False,0.4038359101624267,0.4504952767300318
B_phase2_pooled,C24_04_grass_E1,C24_04,2019,grass,HIGH,MIXED / UNRELIABLE,0.0167698658410732,0.6710526315789473,17,4,38.0,True,False,0.6094018126636598,0.5798460811776545
B_phase2_pooled,C24_04_grass_E1,C24_04,2020,grass,HIGH,MIXED / UNRELIABLE,0.0167698658410732,0.6710526315789473,19,3,75.0,False,False,0.5387598510261281,0.4991402429924637
B_phase2_pooled,C24_04_grass_E1,C24_04,2021,grass,HIGH,MIXED / UNRELIABLE,0.0167698658410732,0.6710526315789473,19,4,47.0,False,False,0.48573658140579,0.4707433027744996
B_phase2_pooled,C24_04_grass_E1,C24_04,2022,grass,HIGH,MIXED / UNRELIABLE,0.0167698658410732,0.6710526315789473,25,6,33.0,True,False,0.45540819635104746,0.455168773013022
B_phase2_pooled,C24_04_grass_E1,C24_04,2023,grass,HIGH,MIXED / UNRELIABLE,0.0167698658410732,0.6710526315789473,31,9,37.0,True,False,0.3958445153799855,0.3432495309782066
B_phase2_pooled,C24_04_grass_E1,C24_04,2024,grass,HIGH,MIXED / UNRELIABLE,0.0167698658410732,0.6710526315789473,19,6,48.0,False,False,0.3769797414616819,0.22819363977064344
B_phase2_pooled,C24_04_grass_E1,C24_04,2025,grass,HIGH,MIXED / UNRELIABLE,0.0167698658410732,0.6710526315789473,33,7,25.0,True,False,0.6122896715109193,0.603935756259014
C_platform_aware,C01_07_tree_E1,C01_07,2017,tree,MEDIUM,PERSISTENT TREE,0.0445142707515056,0.3932966745221262,28,7,27.0,True,True,0.6460304529392867,0.5710280373831776
C_platform_aware,C01_07_tree_E1,C01_07,2018,tree,MEDIUM,PERSISTENT TREE,0.0445142707515056,0.3932966745221262,27,7,27.0,True,True,0.6980942355217843,0.6914402870322912
C_platform_aware,C01_07_tree_E1,C01_07,2019,tree,MEDIUM,PERSISTENT TREE,0.0445142707515056,0.3932966745221262,25,6,31.0,True,True,0.7150297366281213,0.6505500833802655
C_platform_aware,C01_07_tree_E1,C01_07,2020,tree,MEDIUM,PERSISTENT TREE,0.0445142707515056,0.3932966745221262,26,4,70.0,False,False,0.705190490069534,0.6684942226651919
C_platform_aware,C01_07_tree_E1,C01_07,2021,tree,MEDIUM,PERSISTENT TREE,0.0445142707515056,0.3932966745221262,29,5,35.0,True,True,0.7617670337025702,0.7133055623621661
C_platform_aware,C01_07_tree_E1,C01_07,2022,tree,MEDIUM,PERSISTENT TREE,0.0445142707515056,0.3932966745221262,32,6,55.0,False,False,0.8050814050814051,0.7716473996772282
C_platform_aware,C01_07_tree_E1,C01_07,2023,tree,MEDIUM,PERSISTENT TREE,0.0445142707515056,0.3932966745221262,30,5,32.0,True,True,0.8791969982640112,0.8790110468174643
C_platform_aware,C01_07_tree_E1,C01_07,2024,tree,MEDIUM,PERSISTENT TREE,0.0445142707515056,0.3932966745221262,24,5,50.0,False,False,0.9018127941253585,0.8925388337153043
C_platform_aware,C01_07_tree_E1,C01_07,2025,tree,MEDIUM,PERSISTENT TREE,0.0445142707515056,0.3932966745221262,33,6,25.0,True,True,0.9031003836169614,0.8342916578485877
C_platform_aware,C01_07_grass_E1,C01_07,2017,grass,MEDIUM,PERSISTENT GRASS,0.0308981408745744,0.4619010212097407,22,7,34.0,True,True,0.6371882266941918,0.5723486474881923
C_platform_aware,C01_07_grass_E1,C01_07,2018,grass,MEDIUM,PERSISTENT GRASS,0.0308981408745744,0.4619010212097407,30,7,23.0,True,True,0.7157063544746847,0.6896730669434353
C_platform_aware,C01_07_grass_E1,C01_07,2019,grass,MEDIUM,PERSISTENT GRASS,0.0308981408745744,0.4619010212097407,23,5,33.0,True,True,0.5967839443469697,0.4416433239962652
C_platform_aware,C01_07_grass_E1,C01_07,2020,grass,MEDIUM,PERSISTENT GRASS,0.0308981408745744,0.4619010212097407,18,4,70.0,False,False,0.6735130063334115,0.6288006587304596
C_platform_aware,C01_07_grass_E1,C01_07,2021,grass,MEDIUM,PERSISTENT GRASS,0.0308981408745744,0.4619010212097407,29,5,35.0,True,True,0.6866729473928441,0.5864282439248051
C_platform_aware,C01_07_grass_E1,C01_07,2022,grass,MEDIUM,PERSISTENT GRASS,0.0308981408745744,0.4619010212097407,33,6,40.0,True,True,0.7501827475455348,0.7068904942337759
C_platform_aware,C01_07_grass_E1,C01_07,2023,grass,MEDIUM,PERSISTENT GRASS,0.0308981408745744,0.4619010212097407,29,4,27.0,True,True,0.8067460234578632,0.7677229520727277
C_platform_aware,C01_07_grass_E1,C01_07,2024,grass,MEDIUM,PERSISTENT GRASS,0.0308981408745744,0.4619010212097407,25,5,35.0,True,True,0.8071764012208658,0.7786835133482779
C_platform_aware,C01_07_grass_E1,C01_07,2025,grass,MEDIUM,PERSISTENT GRASS,0.0308981408745744,0.4619010212097407,35,6,25.0,True,True,0.8379905502688133,0.8367578226534254
C_platform_aware,C03_13_tree_E1,C03_13,2017,tree,HIGH,PERSISTENT TREE,0.0350877192982456,0.0727939251112856,27,6,39.0,True,True,0.6830741694599938,0.6638636910134637
C_platform_aware,C03_13_tree_E1,C03_13,2018,tree,HIGH,PERSISTENT TREE,0.0350877192982456,0.0727939251112856,31,6,23.0,True,True,0.7417205177323105,0.7452122707150814
C_platform_aware,C03_13_tree_E1,C03_13,2019,tree,HIGH,PERSISTENT TREE,0.0350877192982456,0.0727939251112856,24,5,31.0,True,True,0.7388120183186352,0.7097884899163798
C_platform_aware,C03_13_tree_E1,C03_13,2020,tree,HIGH,PERSISTENT TREE,0.0350877192982456,0.0727939251112856,26,4,70.0,False,False,0.7874734759203059,0.7517338924421535
C_platform_aware,C03_13_tree_E1,C03_13,2021,tree,HIGH,PERSISTENT TREE,0.0350877192982456,0.0727939251112856,28,5,35.0,True,True,0.7181552478467366,0.7176835573940021
C_platform_aware,C03_13_tree_E1,C03_13,2022,tree,HIGH,PERSISTENT TREE,0.0350877192982456,0.0727939251112856,28,6,40.0,True,True,0.8125439204948948,0.7712209943589787
C_platform_aware,C03_13_tree_E1,C03_13,2023,tree,HIGH,PERSISTENT TREE,0.0350877192982456,0.0727939251112856,31,6,28.0,True,True,0.8524101816662165,0.7974176166672661
C_platform_aware,C03_13_tree_E1,C03_13,2024,tree,HIGH,PERSISTENT TREE,0.0350877192982456,0.0727939251112856,26,6,35.0,True,True,0.8639016547026727,0.8639016547026727
C_platform_aware,C03_13_tree_E1,C03_13,2025,tree,HIGH,PERSISTENT TREE,0.0350877192982456,0.0727939251112856,37,6,18.0,True,True,0.8334161613164557,0.819864564641545
